country,year,AG.LND.FRST.K2,AG.SRF.TOTL.K2,ER.PTD.TOTL.ZS,GB.XPD.RSDV.GD.ZS,GE.EST,IP.JRN.ARTC.SC,IT.NET.USER.ZS,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.SEC.ENRR,SE.TER.ENRR,SE.XPD.TOTL.GB.ZS,SE.XPD.TOTL.GD.ZS,SP.POP.SCIE.RD.P6,SP.POP.TECH.RD.P6,countryCode,region,incomeLevel,occurrenceCount,occurrenceCount_publisher,gbif_member,ogp_membership
Germany,2008,113980.0,357110.0,,2.61512994766235,1.51405537128448,93343.56,78.0,46386.3295924799,105.103981018066,103.240730285645,55.13487239505934,8.92984580993652,4.54924011230469,3726.67456054688,1354.20763,DE,Europe & Central Asia,High income,4666284.0,7166082.0,Sí,No
Germany,2009,114035.0,357120.0,,2.74266004562378,1.57510924339294,96399.98,79.0,42487.2137101496,104.816513061523,103.314292907715,59.204657100495844,9.01806831359863,4.34005403518677,3916.78271484375,1380.22509,DE,Europe & Central Asia,High income,4766604.0,7052059.0,Sí,No
Germany,2010,114090.0,357130.0,,2.73024010658264,1.51569378376007,98512.11,82.0,42409.9356994694,104.337593078613,104.891357421875,59.38371593301946,9.11344146728516,5.09588003158569,4056.423828125,1400.66219,DE,Europe & Central Asia,High income,4755139.0,7443117.0,Sí,No
Germany,2011,114110.0,357140.0,,2.80555009841919,1.50013899803162,101238.25,81.3,47646.582043143,104.415718078613,105.34651184082,62.64112231844949,9.51164531707764,4.98425006866455,4191.517578125,1725.48048,DE,Europe & Central Asia,High income,5313668.0,10249891.0,Sí,No
Germany,2012,114130.0,357170.0,,2.88165998458862,1.53097581863403,105639.02,82.4,44735.5882319701,104.140548706055,104.442237854004,58.73392766454946,9.51723003387451,4.92844009399414,4355.56689453125,1733.25114,DE,Europe & Central Asia,High income,5661290.0,10877714.0,Sí,No
Germany,2013,114150.0,357340.0,38.9,2.8359899520874,1.51041460037231,106118.13,84.2,47220.0102098851,103.638671875,103.935333251953,60.8984489440918,9.7097110748291,4.93538999557495,4380.38720703125,1709.52961,DE,Europe & Central Asia,High income,6567422.0,12073369.0,Sí,No
Germany,2014,114170.0,357380.0,38.5,2.87784004211426,1.6648246049881,108118.23,86.2,48971.0824722599,102.62181854248,103.303871154785,65.1844787597656,9.74810409545898,4.92102003097534,4336.01904296875,1883.19568,DE,Europe & Central Asia,High income,12195448.0,18749860.0,Sí,No
Germany,2015,114190.0,357410.0,38.5,2.9337899684906,1.65639758110046,108479.28,87.6,41911.0109851054,102.702461242676,102.192413330078,68.23291015625,9.63814353942871,4.85515022277832,4755.29541015625,1909.85383,DE,Europe & Central Asia,High income,12872650.0,19407747.0,Sí,No
Germany,2016,114190.0,357580.0,38.8,2.94039011001587,1.66018795967102,110725.54,84.2,42961.0356905775,101.406066894531,100.852310180664,67.9464111328125,9.4778299331665,4.83923006057739,4839.8466796875,1945.70514,DE,Europe & Central Asia,High income,24521062.0,31204490.0,Sí,Sí
Germany,2017,114190.0,357580.0,38.8,3.04710006713867,1.61311173439026,111426.61,84.4,45526.5999576533,101.738708496094,101.095642089844,68.4692306518555,9.48073101043701,4.87182998657227,5058.3955078125,2006.65327,DE,Europe & Central Asia,High income,24976740.0,32831191.0,Sí,Sí
Germany,2018,114190.0,357580.0,38.8,3.11011004447937,1.52356374263763,111308.13,87.0,48874.8595028454,102.645378112793,100.837303161621,69.1634292602539,9.63820171356201,4.97933006286621,5209.21435546875,270.09757333333334,DE,Europe & Central Asia,High income,37705978.0,46343148.0,Sí,Sí
Germany,2019,114190.0,357580.0,38.5,3.16701006889343,1.49534583091736,113491.66,88.1,47623.8656074829,102.547470092773,101.152557373047,72.705078125,9.72637844085693,5.11552000045776,5398.634765625,,DE,Europe & Central Asia,High income,38031924.0,45825291.0,Sí,Sí
Germany,2020,114190.0,357590.0,38.8,3.13136005401611,1.31368815898895,112179.45,89.8,47379.765194548,101.996658325195,101.307800292969,72.3894195556641,9.29844093322754,5.59038019180298,5390.05224609375,,DE,Europe & Central Asia,High income,41590326.0,45864621.0,Sí,Sí
Germany,2021,114190.0,357590.0,38.5,3.12881994247437,1.28911292552948,119603.62,91.4,52265.6541620571,101.346549987793,101.203536987305,75.6655426025391,9.06617259979248,5.45488977432251,5520.576171875,,DE,Europe & Central Asia,High income,46813781.0,50387943.0,Sí,Sí
Germany,2022,114190.0,357600.0,38.7,3.13235998153687,1.28929960727692,113976.3,91.6,49686.1154582583,100.218132019043,100.81729888916,77.3656997680664,9.19070148468018,4.54389047622681,5787.44189453125,,DE,Europe & Central Asia,High income,51202058.0,56728276.0,Sí,Sí
Denmark,2007,5820.23,42920.0,,2.51540994644165,2.34719085693359,9044.64,85.0,58631.6566433635,100.0,117.994140625,78.243293762207,11.9803829193115,7.61560010910034,5539.33447265625,2107.29003,DK,Europe & Central Asia,High income,412370.0,556989.0,Sí,No
Denmark,2008,5835.12,42920.0,,2.77345991134644,2.2413592338562,9294.1,85.0,64616.6657583663,99.660270690918,117.272972106934,74.8606262207031,12.1115255355835,7.47604990005493,6519.6826171875,1188.7501570588236,DK,Europe & Central Asia,High income,444740.0,731498.0,Sí,No
Denmark,2009,5850.01,42920.0,,3.05514001846313,2.22860789299011,9790.04,86.8,58412.7472358513,100.002456665039,117.131889343262,73.1106262207031,12.267725944519,8.44888019561768,6674.900390625,2236.5603,DK,Europe & Central Asia,High income,4902411.0,5254626.0,Sí,No
Denmark,2010,5864.9,42920.0,,2.91706991195679,2.10007047653198,10314.12,88.7,58104.5445594981,100.18155670166,118.944053649902,72.4951477050781,12.583722114563,8.55955028533936,6763.5830078125,2260.51353,DK,Europe & Central Asia,High income,4966785.0,5358128.0,Sí,No
Denmark,2011,5941.28,42920.0,,2.94464993476868,2.10107469558716,11432.71,89.8,61809.737898222,101.197456359863,121.816520690918,75.9300231933594,12.0839557647705,8.48486042022705,7045.77392578125,2123.59784,DK,Europe & Central Asia,High income,7502612.0,7850153.0,Sí,No
Denmark,2012,6017.66,42920.0,,2.98125004768372,1.98699104785919,12398.11,92.3,58443.7747103968,101.51065826416,124.577186584473,77.7465515136719,12.0301713943481,7.23782014846802,7181.8505859375,1232.5963471428574,DK,Europe & Central Asia,High income,7495976.0,8201171.0,Sí,No
Denmark,2013,6094.04,42920.0,17.6,2.97047996520996,1.94326293468475,12912.29,94.6,61377.5940590412,101.299331665039,131.692306518555,80.4186782836914,12.3308391571045,8.49442958831787,7115.41943359375,1144.6111873333336,DK,Europe & Central Asia,High income,8623966.0,9326214.0,Sí,No
Denmark,2014,6170.42,42920.0,20.5,2.9140899181366,1.78492867946625,14140.3,96.0,62520.4509747011,101.176940917969,132.451354980469,81.3143615722656,12.9065752029419,7.634850025177,7358.1884765625,1125.7383142857143,DK,Europe & Central Asia,High income,8743816.0,9384792.0,Sí,No
Denmark,2015,6246.8,42920.0,20.5,3.05497002601624,1.79474246501923,14343.41,96.3,53094.0133607574,100.882141113281,133.795471191406,83.300407409668,12.8566246032715,7.01041460037231,7566.4580078125,1335.6292849999998,DK,Europe & Central Asia,High income,9663488.0,10261462.0,Sí,No
Denmark,2016,6246.6,42920.0,17.9,3.09282994270325,1.82117700576782,14395.75,97.0,54500.9260410217,101.041496276855,131.441299438477,82.1714935302734,12.9486169815063,7.69106006622314,7852.056640625,1142.4920014285715,DK,Europe & Central Asia,High income,11305758.0,11920632.0,Sí,No
Denmark,2017,6256.0,42920.0,20.7,2.93124008178711,1.74683058261871,14654.73,97.1,57521.5514992225,100.778030395508,130.324432373047,81.3220062255859,12.7363147735596,7.11585998535156,7647.61767578125,1300.172112,DK,Europe & Central Asia,High income,26666382.0,27296188.0,Sí,No
Denmark,2018,6265.6,42920.0,17.9,2.96602988243103,1.81060206890106,14802.91,97.3,61324.7665045565,100.749008178711,129.849563598633,81.1405487060547,12.6484069824219,7.29690980911255,7597.525390625,270.0975733333334,DK,Europe & Central Asia,High income,27313793.0,27925538.0,Sí,No
Denmark,2019,6275.0,42920.0,17.7,2.89685010910034,1.87326776981354,15073.24,98.0,59404.2663247723,100.551002502441,129.311126708984,81.6945877075195,12.7428998947144,7.25505018234253,7693.548828125,,DK,Europe & Central Asia,High income,31644482.0,32077139.0,Sí,No
Denmark,2020,6284.4,42920.0,17.9,2.97257995605469,1.8400673866272,15427.2,96.5,60985.4885601514,100.459587097168,129.995193481445,82.6643295288086,11.6999034881592,7.38354015350342,7651.2841796875,,DK,Europe & Central Asia,High income,42760992.0,43440023.0,Sí,No
Denmark,2021,6293.8,42920.0,17.9,2.76142001152039,1.95973408222198,16242.39,98.9,69727.9873677012,100.308418273926,131.772018432617,83.982292175293,11.8259592056274,6.99992990493774,7708.2373046875,,DK,Europe & Central Asia,High income,46412601.0,47201298.0,Sí,No
Denmark,2022,6303.2,42920.0,17.9,2.89051008224487,1.9901350736618,16126.02,97.9,68091.3191138669,100.244453430176,130.326995849609,84.5866088867188,11.8043584823608,5.29643440246582,8735.6005859375,,DK,Europe & Central Asia,High income,50012054.0,50538896.0,Sí,No
Ecuador,2007,132388.83,256370.0,,0.135010004043579,-0.861449539661407,143.06,10.8,3478.92488770671,109.574661254883,63.4471893310547,41.83836283002583,16.47725200653075,3.928748573575701,65.0388717651367,18.81572,EC,Latin America & Caribbean ,Upper middle income,635730.0,869100.75,No,No
Ecuador,2008,131686.52,256370.0,,0.230110004544258,-0.854377806186676,154.2,18.8,4194.75750661981,107.735610961914,82.01613464355468,38.1871795654297,16.1786800112043,4.125638723373413,103.211219787598,29.8712,EC,Latin America & Caribbean ,Upper middle income,755961.0,842573.4,No,No
Ecuador,2009,130984.21,256370.0,,0.410549998283386,-0.738012194633484,180.38,24.6,4053.36331139298,112.422248840332,85.9710388183594,43.68379047938754,13.1725702285767,4.51763010025024,118.281890869141,59.10345,EC,Latin America & Caribbean ,Upper middle income,952751.0,900030.6,No,No
Ecuador,2010,130281.9,256370.0,,0.411269992589951,-0.674511253833771,192.46,29.0,4520.30959039763,109.243782043457,91.5583877563477,45.84075655255999,12.9965600967407,4.60028982162476,141.134918212891,68.55641,EC,Latin America & Caribbean ,Upper middle income,1106194.0,1084158.4,No,No
Ecuador,2011,129863.88,256370.0,,0.341149985790253,-0.527820348739624,171.31,31.4,5153.6916424375,109.090042114258,95.6929702758789,47.19095420837402,11.976110458374,4.74424982070923,180.011413574219,77.20072,EC,Latin America & Caribbean ,Upper middle income,1169630.0,2069523.2,No,No
Ecuador,2012,129445.86,256370.0,,0.333079993724823,-0.474284678697586,244.88,35.1,5634.08393191094,106.423393249512,98.554801940918,39.2524681091309,10.7635498046875,4.65310001373291,281.582855224609,83.49435,EC,Latin America & Caribbean ,Upper middle income,1303775.0,1495283.8,No,No
Ecuador,2013,129027.84,256370.0,15.4,0.374229997396469,-0.448586314916611,261.98,40.3,6109.29031510341,104.89217376709,100.659210205078,39.7734413146973,10.539719581604,4.92997980117798,350.980865478516,78.56133,EC,Latin America & Caribbean ,Upper middle income,1439173.0,1300715.5714285714,No,No
Ecuador,2014,128609.82,256370.0,15.4,0.438389986753464,-0.385554224252701,406.82,45.6,6405.79979300441,105.968299865723,102.590339660645,52.25277349683973,11.3273000717163,5.21020984649658,400.261505126953,89.95827,EC,Latin America & Caribbean ,Upper middle income,1622549.0,1284785.0,No,No
Ecuador,2015,128191.8,256370.0,14.4,0.4199549982324246,-0.394527703523636,657.3,48.9,5976.1596805651,101.185890197754,100.791786193848,44.5371513366699,11.572790145874,5.10570001602173,417.1928386688229,189.33570000000003,EC,Latin America & Caribbean ,Upper middle income,2115517.0,1806885.125,No,No
Ecuador,2016,127549.1,256370.0,14.4,0.3954920029267672,-0.383570671081543,1152.65,54.1,5917.63771271481,99.030403137207,99.5687026977539,56.949080467224135,17.329680442810055,4.36274814605713,443.84474325180076,198.05862,EC,Latin America & Caribbean ,Upper middle income,2565403.0,2873485.875,Sí,No
Ecuador,2017,126906.4,256370.0,14.4,0.37633299510925994,-0.352247714996338,1599.51,55.8,6233.32244797718,98.248161315918,97.3971099853516,58.941968282063804,18.166804981231692,4.6142578125,415.8087966442106,224.46172,EC,Latin America & Caribbean ,Upper middle income,3057249.0,1684084.0,Sí,No
Ecuador,2018,126263.7,256370.0,15.0,0.38017200287431463,-0.317793667316437,2166.56,57.5,6303.91886658338,98.9310989379883,96.0210418701172,47.3311805725098,17.240212059020987,4.62145519256592,468.57701301574775,204.504445,EC,Latin America & Caribbean ,Upper middle income,3102240.0,1703169.0,Sí,Sí
Ecuador,2019,125621.0,256370.0,15.0,0.390806673508552,-0.367696136236191,2457.62,59.2,6205.05765246766,98.3505783081055,94.7315368652344,47.2627792358398,10.6745500564575,4.2457799911499,490.539555708567,,EC,Latin America & Caribbean ,Upper middle income,4315270.0,2830697.0,Sí,Sí
Ecuador,2020,124978.3,256370.0,15.1,0.40612999834120245,-0.470506340265274,2930.96,70.7,5463.64515348598,98.1471405029297,94.6894073486328,56.9066314697266,10.5891103744507,4.26103019714355,489.2538629259377,,EC,Latin America & Caribbean ,Upper middle income,5556850.0,3896010.0,Sí,Sí
Ecuador,2021,124335.6,256370.0,15.3,0.302212498616427,-0.241593524813652,3095.23,69.1,6061.32350181711,98.2059173583984,95.227783203125,62.64604151248929,9.75601005554199,3.64776992797852,514.5419465473718,,EC,Latin America & Caribbean ,Upper middle income,6509202.0,4708884.0,Sí,Sí
Ecuador,2022,123692.9,256370.0,20.0,0.35255166888237005,-0.309278339147568,3573.97,69.7,6515.58528418336,99.5941925048828,94.7636413574219,59.8797798156738,9.2932596206665,3.59897994995117,611.0371307373035,,EC,Latin America & Caribbean ,Upper middle income,7685396.0,5844926.0,Sí,Sí
Spain,2007,181099.17,505370.0,,1.24053001403809,0.987038195133209,42535.8,55.1,32652.015594702,103.025680541992,117.488693237305,69.2297668457031,10.3825521469116,4.25404977798462,2720.22192382812,1108.12071,ES,Europe & Central Asia,High income,1241054.0,1502185.0,Sí,No
Spain,2008,182550.58,505370.0,,1.32500004768372,0.912503182888031,44455.71,59.6,35603.248328071,102.449981689453,117.210586547852,69.4019393920898,10.3598051071167,4.52805995941162,2850.35986328125,1124.66762,ES,Europe & Central Asia,High income,2746435.0,2895215.0,Sí,No
Spain,2009,184001.99,505370.0,,1.36363995075226,0.9416823387146,47475.55,62.4,32279.8208476151,102.095718383789,117.357116699219,71.4311676025391,10.1776542663574,4.91200017929077,2876.5146484375,1242.57343,ES,Europe & Central Asia,High income,4140666.0,4280906.0,Sí,No
Spain,2010,185453.4,505600.0,,1.35995995998383,0.942974150180817,49344.84,65.8,30658.7422282912,101.211227416992,122.622512817383,76.3829116821289,9.9380931854248,4.85608005523682,2879.99755859375,1293.31531,ES,Europe & Central Asia,High income,5226289.0,5510733.0,Sí,No
Spain,2011,185465.08,505600.0,,1.33341002464294,0.97240149974823,52408.62,67.1,31824.6219134777,100.813041687012,126.152786254883,80.7240905761719,9.69765377044678,4.7408299446106,2775.30200195312,1243.61145,ES,Europe & Central Asia,High income,5666341.0,5969127.0,Sí,Sí
Spain,2012,185476.76,505940.0,,1.29876005649567,1.05716216564178,54679.57,69.8,28456.4438151477,100.473442077637,127.786712646484,82.89208984375,8.55840301513672,4.48113012313843,2693.39965820312,1232.99904,ES,Europe & Central Asia,High income,6919336.0,7140685.0,Sí,Sí
Spain,2013,185488.44,505940.0,11.1,1.27481997013092,1.16768598556519,54727.56,71.6,29228.846559842,103.107582092285,126.716270446777,85.2132568359375,8.97512054443359,4.34961986541748,2623.64697265625,1210.76203,ES,Europe & Central Asia,High income,8685138.0,8920823.0,Sí,Sí
Spain,2014,185500.12,505940.0,10.1,1.24159002304077,1.1732976436615,56177.8,76.2,29707.765509467,102.538467407227,125.335800170898,88.0015563964844,9.17328262329102,4.30150985717773,2614.44653320312,1163.05227,ES,Europe & Central Asia,High income,9902961.0,10194958.0,Sí,Sí
Spain,2015,185511.8,505924.0,14.1,1.22178995609283,1.15725028514862,55305.66,78.7,25982.4416197775,102.144233703613,124.85466003418,88.5742492675781,9.41445732116699,4.28457021713257,2622.53295898438,1189.6445,ES,Europe & Central Asia,High income,11474014.0,11471174.0,Sí,Sí
Spain,2016,185552.4,505935.0,15.0,1.18985998630524,1.0948657989502,55591.05,80.6,26755.6061149398,102.130096435547,123.269889831543,89.8067779541016,9.66042995452881,4.22544002532959,2712.74951171875,1189.22255,ES,Europe & Central Asia,High income,14710415.0,14486473.0,Sí,Sí
Spain,2017,185593.0,505935.23,14.9,1.20976996421814,1.00125849246979,55884.36,84.6,28381.3425596906,102.50511932373,120.555923461914,91.8877410888672,9.75414752960205,4.20552015304565,2847.36547851562,1264.92042,ES,Europe & Central Asia,High income,25913741.0,26070259.0,Sí,Sí
Spain,2018,185635.9,505957.289,15.0,1.24151003360748,0.969246029853821,57270.34,86.1,30602.4212881113,102.638717651367,119.430198669434,92.1748886108398,9.57202339172363,4.1794900894165,2984.29638671875,270.0975733333334,ES,Europe & Central Asia,High income,26887704.0,27036825.0,Sí,Sí
Spain,2019,185678.8,505952.796,17.9,1.25024998188019,0.968808770179749,60307.51,90.7,29786.5245689007,103.185317993164,118.524719238281,91.020263671875,9.57694053649902,4.23021984100342,3048.15258789062,,ES,Europe & Central Asia,High income,29338748.0,29196579.0,Sí,Sí
Spain,2020,185721.7,505969.891,17.9,1.40910005569458,0.853928565979004,65541.7,93.2,27233.9426461608,103.410423278809,117.367767333984,90.9548492431641,9.02206134796143,4.89540004730225,3051.646484375,,ES,Europe & Central Asia,High income,44009884.0,42025877.0,Sí,Sí
Spain,2021,185764.6,505964.594,17.9,1.41121995449066,0.907896876335144,70281.94,93.9,30799.4775937775,102.899139404297,119.114921569824,94.5903778076172,9.20082759857178,4.86506986618042,3229.64892578125,,ES,Europe & Central Asia,High income,48689573.0,46290996.0,Sí,Sí
Spain,2022,185807.5,505978.281,17.9,1.43532001972198,0.920230388641357,67099.71,94.5,30270.2687017458,102.445991516113,119.015510559082,94.5131072998047,9.24893379211426,4.31587886810303,3387.49658203125,,ES,Europe & Central Asia,High income,55410821.0,51349663.0,Sí,Sí
Estonia,2007,23068.81,45230.0,,1.05874001979828,1.00763607025146,1079.02,66.2,16745.4308011148,101.679817199707,105.091178894043,68.8220596313477,17.0132350921631,4.61990976333618,2747.58203125,598.82645,EE,Europe & Central Asia,High income,8587.0,3408512.8571428573,Sí,No
Estonia,2008,23165.94,45230.0,,1.25188004970551,1.15763688087463,1143.75,70.6,18205.9064113446,100.795516967773,105.395011901855,67.8356094360352,16.422779083252,5.48403978347778,2972.9306640625,617.87679,EE,Europe & Central Asia,High income,78035.0,60108.0,Sí,No
Estonia,2009,23263.07,45230.0,,1.39679002761841,1.00224792957306,1166.8,72.5,14712.4494217916,100.181121826172,107.425552368164,67.8494186401367,15.2818441390991,5.96005010604858,3229.67529296875,625.68528,EE,Europe & Central Asia,High income,80591.0,61810.0,Sí,No
Estonia,2010,23360.2,45230.0,,1.57898998260498,1.07666647434235,1416.28,74.1,14663.7041018705,99.5972671508789,110.888679504395,68.7101593017578,16.1728553771973,5.51778984069824,3057.78295898438,680.8793,EE,Europe & Central Asia,High income,139645.0,63172.0,Sí,No
Estonia,2011,23530.18,45230.0,,2.30521988868713,1.06727397441864,1397.32,76.5,17555.5455239426,99.042839050293,112.287406921387,71.0235290527344,16.2565689086914,5.01449012756348,3392.80590820312,662.04266,EE,Europe & Central Asia,High income,252735.0,215780.0,Sí,Sí
Estonia,2012,23700.16,45230.0,,2.12480998039246,0.945922076702118,1497.43,78.4,17568.2137969714,98.3196105957031,112.536003112793,72.9364700317383,15.6193103790283,4.71772003173828,3457.75561523438,708.90951,EE,Europe & Central Asia,High income,360585.0,433529.0,Sí,Sí
Estonia,2013,23870.14,45340.0,19.4,1.72412002086639,0.966788172721863,1450.11,80.0,19310.3874900757,97.6795196533203,110.521713256836,75.4523162841797,15.3818626403809,4.84388017654419,3338.39599609375,802.08512,EE,Europe & Central Asia,High income,263435.0,291128.0,Sí,Sí
Estonia,2014,24040.12,45340.0,19.4,1.43023002147675,1.01121234893799,1687.96,84.2,20581.7898991695,97.5922622680664,107.685821533203,76.2024536132812,14.616979598999,4.39433002471924,3285.59350585938,676.14947,EE,Europe & Central Asia,High income,288702.0,317393.0,Sí,Sí
Estonia,2015,24210.1,45340.0,19.4,1.4677699804306,1.03593826293945,1544.89,88.4,17722.1557669523,97.1191482543945,108.18879699707,74.5832824707031,14.9788484573364,5.14418983459473,3188.49194335938,675.11832,EE,Europe & Central Asia,High income,1609282.0,1969312.0,Sí,Sí
Estonia,2016,24212.5,45340.0,19.5,1.24305999279022,1.05459797382355,1575.25,87.2,18666.3736521706,97.2923431396484,111.596199035645,73.0334320068359,14.3647565841675,5.15763998031616,3296.37255859375,710.21109,EE,Europe & Central Asia,High income,1848382.0,2184240.0,Sí,Sí
Estonia,2017,24384.0,45340.0,19.5,1.27684998512268,1.07229030132294,1589.67,88.1,20851.5223496861,97.2500534057617,113.249786376953,72.1369781494141,14.4936990737915,4.96131992340088,3552.46533203125,654.84807,EE,Europe & Central Asia,High income,2314199.0,2700719.0,Sí,Sí
Estonia,2018,24384.0,45340.0,19.5,1.40998995304108,1.15055811405182,1503.59,89.4,23618.1361254581,97.4559478759766,112.759696960449,72.0659637451172,15.8006401062012,5.23997020721436,3766.08154296875,270.0975733333334,EE,Europe & Central Asia,High income,2690085.0,3127247.0,Sí,Sí
Estonia,2019,24384.0,45340.0,19.7,1.62057995796204,1.13976681232452,1694.02,90.2,24021.2501413306,98.1577224731445,112.287200927734,72.7060317993164,15.525013923645,5.26041984558105,3770.42016601562,,EE,Europe & Central Asia,High income,2902289.0,3786820.0,Sí,Sí
Estonia,2020,24384.0,45340.0,20.1,1.75314998626709,1.29900670051575,1794.38,89.1,23933.9939421065,98.3466720581055,112.527702331543,72.0443572998047,14.2844390869141,5.52696990966797,3836.37963867188,,EE,Europe & Central Asia,High income,3910673.0,4785329.0,Sí,Sí
Estonia,2021,24384.0,45340.0,20.2,1.76766002178192,1.34329342842102,1877.57,91.0,27953.7670230126,98.8146667480469,113.01091003418,73.1502075195312,14.251974105835,5.2632098197937,4036.13134765625,,EE,Europe & Central Asia,High income,4959154.0,5930474.0,Sí,Sí
Estonia,2022,24384.0,45340.0,20.2,1.78205001354218,1.34263217449188,1842.31,91.5,28451.1477825175,99.2638168334961,112.551849365234,71.4251937866211,11.835892567267788,4.622170107705252,4654.8544921875,,EE,Europe & Central Asia,High income,6932951.0,13984977.0,Sí,Sí
Finland,2007,223030.92,338420.0,,3.33703994750977,1.96812081336975,9450.35,80.8,48473.0240091455,99.6621475219727,109.042900085449,95.0834808349609,12.4147138595581,5.67125988006592,7390.55029296875,1159.3431044444444,FI,Europe & Central Asia,High income,163657.0,169894.0,Sí,No
Finland,2008,222827.28,338420.0,,3.53696990013123,2.04124021530151,9647.85,83.7,53769.4726240385,99.7198715209961,108.298301696777,95.8668518066406,12.1907577514648,5.83010005950928,7712.31591796875,1188.7501570588236,FI,Europe & Central Asia,High income,401979.0,484776.0,Sí,No
Finland,2009,222623.64,338420.0,,3.73401999473572,2.22546005249023,10026.71,82.5,47478.3495310999,99.664192199707,107.702293395996,92.0154724121094,11.9996738433838,6.45955991744995,7669.28369140625,1227.0074977777779,FI,Europe & Central Asia,High income,1680178.0,1768220.0,Sí,No
Finland,2010,222420.0,338420.0,,3.70531988143921,2.22388696670532,10072.37,86.9,46506.2919016566,99.6880569458008,108.609390258789,93.1867599487305,12.1376848220825,6.50444984436035,7740.9208984375,1172.952144375,FI,Europe & Central Asia,High income,2087453.0,2320780.0,Sí,No
Finland,2011,222754.0,338420.0,,3.61806011199951,2.23519229888916,10343.68,88.7,51060.3242589767,99.7851867675781,109.248931884766,93.2884292602539,11.9793186187744,6.44504976272583,7441.9775390625,1353.3204183333332,FI,Europe & Central Asia,High income,9858884.0,10167458.0,Sí,No
Finland,2012,223088.0,338420.0,,3.3983199596405,2.2103111743927,10587.78,89.9,47551.6740841369,99.7071228027344,109.962677001953,91.5533828735352,11.5580825805664,7.14803981781006,7492.4609375,1232.5963471428574,FI,Europe & Central Asia,High income,14326043.0,14639247.0,Sí,No
Finland,2013,223422.0,338420.0,13.9,3.27136993408203,2.18062210083008,10837.45,91.5,49691.0145200739,99.6918487548828,145.653442382812,91.2365264892578,11.2070598602295,7.12404012680054,7222.806640625,1144.6111873333336,FI,Europe & Central Asia,High income,15704809.0,16029628.0,Sí,Sí
Finland,2014,223756.0,338420.0,14.2,3.14751005172729,2.02504563331604,11283.46,86.5,50073.7760815871,99.6617202758789,147.413314819336,89.9938812255859,11.0744342803955,7.10236978530884,7022.1865234375,1125.738314285714,FI,Europe & Central Asia,High income,18203727.0,18514033.0,Sí,Sí
Finland,2015,224090.0,338446.0,14.2,2.87195992469788,1.84316194057465,11122.9,86.4,42560.3456767103,99.5672302246094,150.819213867188,89.6573791503906,10.972207069397,7.03208017349243,6855.97119140625,1335.6292849999998,FI,Europe & Central Asia,High income,20399125.0,20633052.0,Sí,Sí
Finland,2016,224090.0,338450.0,14.3,2.72442007064819,1.84161901473999,11298.48,87.7,43451.2562442158,99.5080413818359,152.471435546875,89.3280029296875,10.876088142395,6.85153007507324,6543.69970703125,1142.4920014285715,FI,Europe & Central Asia,High income,3303774.0,3164965.0,Sí,Sí
Finland,2017,224090.0,338450.0,14.1,2.72786998748779,1.9772777557373,10979.67,87.5,46085.0174739036,99.4682083129883,153.583709716797,90.6983871459961,10.5400705337524,6.36311006546021,6731.45361328125,1300.172112,FI,Europe & Central Asia,High income,24134021.0,25390614.0,Sí,Sí
Finland,2018,224090.0,338450.0,14.2,2.75748991966248,2.01387786865234,11150.48,88.9,49654.2497035329,99.7032012939453,153.651428222656,92.3850021362305,10.3994731903076,6.27557992935181,6872.689453125,270.0975733333334,FI,Europe & Central Asia,High income,25017383.0,26340713.0,Sí,Sí
Finland,2019,224090.0,338460.0,13.1,2.79960989952087,1.97280502319336,11414.95,89.6,48358.1807773701,99.5557479858398,144.613204956055,94.5891189575195,10.5227766036987,6.41695022583008,7245.8583984375,,FI,Europe & Central Asia,High income,27336465.0,28659010.0,Sí,Sí
Finland,2020,224090.0,338460.0,13.0,2.91243004798889,1.90100395679474,11315.41,92.2,48828.6846862799,99.8175811767578,143.122909545898,96.4726333618164,10.2389678955078,6.6349401473999,7548.3251953125,,FI,Europe & Central Asia,High income,28585771.0,29825115.0,Sí,Sí
Finland,2021,224090.0,338470.0,13.1,2.98850011825562,1.91831088066101,11810.95,92.8,53099.1351400148,99.353630065918,143.361343383789,100.868072509766,10.2311220169067,6.53825998306274,7870.4287109375,,FI,Europe & Central Asia,High income,29465053.0,30324622.0,Sí,Sí
Finland,2022,224090.0,338470.0,13.1,2.96468997001648,1.75458240509033,12012.73,93.0,50440.560224974,98.6190185546875,144.852462768555,104.944221496582,11.83589256726779,4.622170107705252,8073.1455078125,,FI,Europe & Central Asia,High income,37704097.0,39772163.0,Sí,Sí
France,2007,160797.0,549087.0,,2.0245099067688,1.46457493305206,63765.35,66.1,41486.1907828787,103.85977935791,106.69352722168,52.9475402832031,10.0942478179932,5.30452871322632,3563.5654296875,1825.85921,FR,Europe & Central Asia,High income,3793799.0,4070639.0,Sí,No
France,2008,161928.0,549087.0,,2.06117010116577,1.57403433322906,66839.35,70.7,45464.8181385158,103.622146606445,106.432838439941,52.4755210876465,10.1141309738159,5.38727569580078,3636.48413085938,1861.63937,FR,Europe & Central Asia,High income,10200418.0,10645426.0,Sí,No
France,2009,163059.0,549087.0,,2.21206998825073,1.47705447673798,68546.59,71.6,41728.0884164132,103.041137695312,106.239227294922,52.7731018066406,9.92237758636475,5.66921901702881,3722.99975585938,1895.0048,FR,Europe & Central Asia,High income,10633080.0,11027770.0,Sí,No
