country,year,superficie_total_km2,areas_protegidas,gasto_RD_pib,efectividad_gobierno,art_cientificos,uso_internet,pib_per_capita,inscripcion_primaria,inscripcion_secundaria,inscripcion_terciaria,gasto_educacion_gobierno,gasto_educacion_pib,investigadores_RD,countryCode,region,incomeLevel,occurrenceCount_publisher,gbif_member,ogp_membership
Central African Republic,2018,622980.0,18.1,-0.5340730912429537,-1.7354371547699,21.89,5.1,455.243962859534,101.75984625252649,42.70379363903774,14.775812887257779,9.13549641953096,1.56587596817535,-1968.7923472284692,CF,4,1,3226.0,1,0
Central African Republic,2019,622980.0,18.1,-0.4741757766849727,-1.78027617931366,16.74,7.50916,449.228467602439,102.36318055656172,45.513101011611035,16.445359888668754,9.79781209629898,1.76792074637361,-1813.641500359639,CF,4,1,3750.0,1,0
Central African Republic,2020,622980.0,18.1,0.08613492643993592,-1.72879374027252,19.56,39.716995034385434,462.879071294011,99.8400319766069,66.05773352090665,30.635348438143673,9.78244273272612,2.14468061163977,18.101184999705765,CF,4,1,4755.0,1,0
Central African Republic,2021,622980.0,18.1,0.006079763853991671,-1.67319357395172,15.27,38.05408436332391,492.263142830507,99.08667231487479,63.167957566579915,28.673772604772104,9.08869199724264,1.8725169173301,-155.0608939312915,CF,4,1,6803.0,1,0
Central African Republic,2022,622980.0,18.1,-0.04717132534743773,-1.71030342578888,19.82,36.33271452543658,467.359825026238,101.14003228700912,64.04578542744972,28.01520790209326,10.7420521886098,2.11509129476365,-331.8003119765881,CF,4,1,10596.0,1,0
Chile,2007,756096.0,,0.31143,1.18673837184906,3293.8,35.9,10346.4138184533,106.517280578613,91.5507965087891,54.7230491638184,16.7464103698731,3.2331600189209,334.61639,CL,2,0,0.0,0,0
Chile,2008,756096.0,,0.37492,1.06214225292206,3759.34,37.3,10683.2188772511,106.873870849609,91.5420074462891,56.7743988037109,17.4011306762695,3.79189991950989,355.67666,CL,2,0,0.0,0,0
Chile,2009,756096.0,,0.35403,1.13757157325745,3981.25,41.56,10098.8017167286,105.763893127441,89.8597564697266,59.9912910461426,17.0356101989746,4.25475978851318,287.11073,CL,2,0,0.0,1,0
Chile,2010,756096.0,,0.33165,1.15724182128906,4235.52,45.0,12632.8704724192,103.219367980957,90.99951171875,66.3445205688477,17.8533096313477,4.18953990936279,318.2091,CL,2,0,0.0,1,0
Chile,2011,756096.0,,0.35288,1.15227234363556,4534.62,52.2496,14487.3927832032,103.170486450195,90.9826202392578,70.8241806030273,17.7475700378418,4.0617299079895,352.01898,CL,2,0,0.0,1,1
Chile,2012,756096.0,,0.36213,1.17844355106354,5059.05,55.05,15241.9069981119,103.369781494141,89.5031433105469,75.0770721435547,14.359648381160966,4.149737861725688,389.87508,CL,2,0,0.0,1,1
Chile,2013,756096.0,6.8,0.3903,1.15803158283234,5099.24,58.0,15683.5486369155,102.084899902344,99.1520767211914,79.8703384399414,19.6776504516602,4.54814004898071,334.78846,CL,2,0,0.0,1,1
Chile,2014,756096.0,6.8,0.37668,1.03507494926453,5871.42,61.11,14529.6767206336,101.930870056152,99.8654403686523,83.6629791259766,19.9210090637207,4.75167989730835,426.80476,CL,2,0,15541.0,1,1
Chile,2015,756096.0,6.8,0.38296,0.918835580348969,6161.44,76.6296,13433.9202987032,101.712509155273,100.921676635742,86.4181137084961,19.5937099456787,4.90390014648438,455.29183,CL,2,0,15541.0,1,1
Chile,2016,756700.0,13.6,0.37103,0.833843767642975,6774.99,83.5586,13649.8520452803,101.585189819336,101.488136291504,88.8458862304688,21.1555995941162,5.3664698600769,495.36438,CL,2,0,15541.0,1,1
Chile,2017,756700.0,13.9,0.35679,0.809455633163452,6921.66,82.3275,14879.9086227187,101.396278381348,102.294822692871,89.921989440918,21.3112392425537,5.43278980255127,494.62971,CL,2,0,1031174.0,1,1
Chile,2018,756700.0,27.0,0.36916,0.907178461551666,7572.42,84.9,15659.4808675628,101.538017272949,103.173049926758,91.1974792480469,21.3660697937012,5.473060131073,523.65457,CL,2,0,1027623.0,1,1
Chile,2019,757244.88,37.6,0.34243,0.863498628139496,8012.18,85.0176,14495.716721687,101.193206787109,104.405769348145,92.0659713745117,21.2336292266846,5.62630987167358,507.31033,CL,2,0,1739529.0,1,1
Chile,2020,757244.88,37.8,0.33525,0.705044686794281,9032.26,87.4593,13114.815470545,99.7043991088867,103.691688537598,89.1124877929688,19.3545894622803,5.62993001937866,515.32026,CL,2,0,2373328.0,1,1
Chile,2021,757244.88,37.8,0.36041,0.590294063091278,9990.88,90.2328,16206.8325493421,99.3652267456055,106.673522949219,96.2227935791016,14.8808498382568,4.99923992156982,638.83802,CL,2,0,3189046.0,1,1
Chile,2022,757244.88,37.9,1.2194759839463196,0.546218276023865,9057.77,93.5377,15405.6165774073,100.192268371582,106.068328857422,99.3372802734375,18.3798809051514,4.89753007888794,2852.3277766515585,CL,2,0,4096770.0,1,1
Colombia,2007,1141750.0,,0.18307,-0.0502213798463345,1562.09,21.8,4769.926147194,125.468856811523,93.012809753418,35.4785308837891,18.334019288699164,4.08301019668579,-177.90657534864386,CO,2,3,0.0,1,0
Colombia,2008,1141750.0,,0.19541,-0.0256232153624296,2357.93,25.6,5541.83629665898,126.483901977539,94.2315521240234,37.9448013305664,18.058248531387076,3.9387800693512,-2.804476764685205,CO,2,3,144693.0,1,0
Colombia,2009,1141750.0,,0.19351,-0.300557911396027,2705.91,30.0,5250.97292433518,128.164978027344,98.2700805664062,39.5088005065918,19.978419720785542,4.77651977539062,327.76719088445043,CO,2,3,219604.0,1,0
Colombia,2010,1141750.0,,0.19358,-0.123824141919613,3169.79,36.5,6398.2958447102,124.375137329102,99.9543685913086,41.529670715332,19.449388724941233,4.83382987976074,545.1834180854266,CO,2,3,221447.0,1,0
Colombia,2011,1141750.0,,0.19842,-0.0504269637167454,3541.93,40.3509,7400.9940695669,121.831283569336,101.20581817627,45.2873306274414,18.16314753187441,4.46608018875122,617.2372808698519,CO,2,3,575819.0,1,1
Colombia,2012,1141748.0,,0.22116,-0.00116499257273972,4076.94,48.98,8108.59838244229,118.63996887207,97.2326889038086,47.4669914245605,17.37887564834052,4.37038993835449,957.8542302275118,CO,2,3,786208.0,1,1
Colombia,2013,1141749.0,18.1,0.25761,0.0531518310308456,4525.2,51.7,8279.10255642981,119.084732055664,98.1015014648438,50.7474899291992,19.317467738073677,4.87855005264282,58.0547,CO,2,3,1595423.0,1,1
Colombia,2014,1141749.0,18.1,0.30317,-0.135854035615921,4993.33,52.5681,8187.20824890084,116.080101013184,97.3632888793945,53.1794395446777,18.20092880160885,4.62945985794067,59.05478,CO,2,3,2150473.0,1,1
Colombia,2015,1141749.0,9.3,0.36542,-0.0937390848994255,5383.5,55.905,6248.51490534512,115.497077941895,97.6741180419922,54.7961311340332,17.744670092699206,4.47038984298706,70.66931,CO,2,3,2236287.0,1,1
Colombia,2016,1141749.0,9.4,0.27051,-0.03696658462286,6417.19,58.1365,5959.84250367574,115.443153381348,98.4156265258789,57.1437492370605,17.825317362343295,4.47721004486084,91.2603,CO,2,3,6227300.0,1,1
Colombia,2017,1141749.0,12.7,0.26109,-0.140821367502213,6701.16,62.2599,6479.53231292429,113.305381774902,99.2193298339844,58.3960418701172,17.71359530263129,4.53551006317139,90.24729,CO,2,3,7107310.0,1,1
Colombia,2018,1141750.0,15.7,0.31233,-0.139370113611221,7531.98,64.1264,6816.96818309544,111.699180603027,100.373336791992,57.3205413818359,15.985480497588576,4.44910001754761,1605.6041164905528,CO,2,3,7761779.0,1,1
Colombia,2019,1141750.0,15.7,0.32201,0.0327151045203209,8752.82,65.0069,6472.54544924705,109.355506896973,101.989349365234,56.6663017272949,15.758453468920013,4.51069021224976,1616.5668033304482,CO,2,3,10473902.0,1,1
Colombia,2020,1140619.05,17.0,0.2894,0.00847531855106354,9599.78,69.7953,5339.68711357943,107.083686828613,101.499450683594,55.7331085205078,17.08158870947062,5.26166009902954,1853.1066567807547,CO,2,3,13287295.0,1,1
Colombia,2021,1140619.05,17.0,1.467620436118047,-0.0478276498615742,10300.11,73.0284,6222.62164397614,106.488357543945,102.987998962402,58.3159217834473,14.21061398882848,5.09103931112773,3356.6050897721425,CO,2,3,16322949.0,1,1
Colombia,2022,1140619.05,16.7,1.446705111332361,0.01379637978971,9683.4,72.7964,6680.44506854481,104.830467224121,101.573776245117,59.2901382446289,13.854898299731168,5.025484648776411,3287.1784585171836,CO,2,3,22375404.0,1,1
Costa Rica,2007,51100.0,,0.35655,0.211472004652023,232.82,28.4,6137.71199925542,108.192337036133,86.9762496948242,40.339646696813595,21.0218906402588,4.6345100402832,-600.2686865070636,CR,2,0,2817730.0,1,0
Costa Rica,2008,51100.0,,0.38593,0.270571917295456,246.75,32.29,6937.24261596055,109.621971130371,88.2622985839844,40.19389881603222,20.8109607696533,4.88697004318237,264.17779,CR,2,0,2842142.0,1,0
Costa Rica,2009,51100.0,,0.51718,0.32113441824913,250.87,34.33,6832.69829924138,110.964897155762,94.3034362792969,45.38432059730743,23.4082202911377,6.01030015945435,343.38493,CR,2,0,2842142.0,1,0
Costa Rica,2010,51100.0,,0.4799,0.298928886651993,272.47,36.5,8265.78820275899,109.92635345459,97.5067367553711,49.391799390038,22.8808898925781,6.56574010848999,385.92478,CR,2,0,2842142.0,1,0
Costa Rica,2011,51100.0,,0.46235,0.283398628234863,266.45,39.2122,9276.39107510528,108.691719055176,99.7109375,44.6711883544922,23.0096206665039,6.37988996505737,410.68891,CR,2,0,5813518.0,1,0
Costa Rica,2012,51100.0,,0.54713,0.47439906001091,311.7,47.5,10126.999102414,107.544090270996,103.267303466797,46.6885414123535,23.5015602111816,6.58239984512329,340.94423,CR,2,0,3174364.0,1,1
Costa Rica,2013,51100.0,3.0,0.54253,0.455911159515381,275.45,45.96,10803.2401961972,105.42813873291,108.534126281738,47.5057106018066,22.8309097290039,6.68739986419678,359.00481,CR,2,0,3176960.0,1,1
Costa Rica,2014,51100.0,3.0,0.55627,0.362441927194595,365.39,53.0,10911.4978783227,104.007881164551,114.289863586426,50.3342781066895,23.1095294952393,6.67952013015747,574.91761,CR,2,0,3206744.0,1,1
Costa Rica,2015,51100.0,3.0,0.43665,0.306554466485977,363.09,59.763,11714.7105980803,103.75464630127,115.72087097168,51.2845802307129,23.3734302520752,6.87349987030029,500.97138,CR,2,0,3206744.0,1,1
Costa Rica,2016,51100.0,3.0,0.44335,0.28387451171875,425.5,65.8804,12091.0301606335,104.599922180176,118.203712463379,51.6516418457031,23.4232006072998,6.89395999908447,531.44617,CR,2,0,4016779.0,1,1
Costa Rica,2017,51100.0,3.0,0.42587,0.222521707415581,483.69,71.5817,12317.0902771322,103.215171813965,121.514961242676,54.4492301940918,30.1514205932617,7.06980991363525,385.02378,CR,2,0,6980102.0,1,1
Costa Rica,2018,51100.0,3.0,0.37144,0.352706402540207,542.38,73.4797,12590.2493781628,105.513519287109,125.964347839355,52.6140899658203,26.086669921875,6.76991987228394,349.49117,CR,2,0,6980102.0,1,1
Costa Rica,2019,51100.0,4.7,0.18880119749504964,0.347661405801773,631.94,81.2026,12884.6859951947,108.828872680664,132.849334716797,55.0202903747559,32.5915794372559,6.73808002471924,484.4815608605759,CR,2,0,9651135.0,1,1
Costa Rica,2020,51100.0,4.8,0.33002,0.196500390768051,702.29,80.5302,12394.0493969354,108.293647766113,132.678680419922,62.65344637690104,30.0822105407715,6.62898015975952,371.97029,CR,2,0,12038852.0,1,1
Costa Rica,2021,51100.0,4.8,0.27385,0.222867384552956,753.03,82.749,12838.1185359009,107.190368652344,138.903381347656,62.916307789352786,31.1666202545166,6.24841976165771,406.58119,CR,2,0,14344606.0,1,1
Costa Rica,2022,51100.0,28.8,0.33789,0.0526026673614979,711.36,82.598,13625.9008491478,106.197128295898,131.907592773438,71.01855218512532,17.311807769679508,5.037986927003259,462.47421,CR,2,0,17126592.0,1,1
Denmark,2007,42920.0,,2.51541,2.34719085693359,9044.64,85.03,58631.6566433635,100.0,117.994140625,78.243293762207,15.3610601425171,7.59681987762451,5539.33467,DK,1,0,556989.0,1,0
Denmark,2008,42920.0,,2.77346,2.2413592338562,9294.1,85.02,64616.6657583663,99.660270690918,117.272972106934,74.8606262207031,14.8002004623413,7.44195985794067,6519.6824,DK,1,0,731498.0,1,0
Denmark,2009,42920.0,,3.05514,2.22860789299011,9790.04,86.84,58412.7472358513,100.002456665039,117.131889343262,73.1106262207031,14.9351301193237,8.41279983520508,6674.9003,DK,1,0,5254626.0,1,0
Denmark,2010,42920.0,,2.91707,2.10007047653198,10314.12,88.72,58104.5445594981,100.18155670166,118.944053649902,72.4951477050781,15.1291103363037,8.55025005340576,6763.58309,DK,1,0,5358128.0,1,0
Denmark,2011,42920.0,,2.94465,2.10107469558716,11432.71,89.81,61809.737898222,101.197456359863,121.816520690918,75.9300231933594,15.0597496032715,8.47716045379639,7045.77406,DK,1,0,7850153.0,1,0
Denmark,2012,42920.0,,2.98125,1.98699104785919,12398.11,92.26,58443.7747103968,101.51065826416,124.577186584473,77.7465515136719,12.5129699707031,7.24570989608765,7181.8507,DK,1,0,8201171.0,1,0
Denmark,2013,42920.0,17.6,2.97048,1.94326293468475,12912.29,94.6297,61377.5940590412,101.299331665039,131.692306518555,80.4186782836914,15.2367897033691,8.46864032745361,7115.41931,DK,1,0,9326214.0,1,0
Denmark,2014,42920.0,20.5,2.91409,1.78492867946625,14140.3,95.9935,62520.4509747011,101.176940917969,132.451354980469,81.3143615722656,13.862250328064,7.63833999633789,7358.18842,DK,1,0,9384792.0,1,0
Denmark,2015,42920.0,20.5,3.05497,1.79474246501923,14343.41,96.3305,53094.0133607574,100.882141113281,133.795471191406,83.300407409668,11.662289823299993,6.753317291435708,7566.45783,DK,1,0,10261462.0,1,0
Denmark,2016,42920.0,17.9,3.09283,1.82117700576782,14395.75,96.9678,54500.9260410217,101.041496276855,131.441299438477,82.1714935302734,14.7375202178955,7.71534013748169,7852.0565,DK,1,0,11920632.0,1,0
Denmark,2017,42920.0,20.7,2.93124,1.74683058261871,14654.73,97.0994,57521.5514992225,100.778030395508,130.324432373047,81.3220062255859,14.5648498535156,7.3700098991394,7647.61749,DK,1,0,27296188.0,1,0
Denmark,2018,42920.0,17.9,2.96603,1.81060206890106,14802.91,97.3192,61324.7665045565,100.749008178711,129.849563598633,81.1405487060547,14.4371299743652,7.32746982574463,7597.52556,DK,1,0,27925538.0,1,0
Denmark,2019,42920.0,17.7,2.89685,1.87326776981354,15073.24,98.0464,59404.2663247723,100.551002502441,129.311126708984,81.6945877075195,14.6080303192139,7.27587985992432,7693.54905,DK,1,0,32077139.0,1,0
Denmark,2020,42920.0,17.9,2.97258,1.8400673866272,15427.2,96.5491,60985.4885601514,100.459587097168,129.995193481445,82.6643295288086,13.8466501235962,7.38573980331421,7651.2843,DK,1,0,43440023.0,1,0
Denmark,2021,42920.0,17.9,2.76142,1.95973408222198,16242.39,98.8659,69727.9873677012,100.308418273926,131.772018432617,83.982292175293,14.0789499282837,6.95915985107422,7708.2373,DK,1,0,47201298.0,1,0
Denmark,2022,42920.0,17.9,2.89051,1.9901350736618,16126.02,97.8601,68091.3191138669,100.244453430176,130.326995849609,84.5866088867188,14.1574401855469,6.35586977005005,8735.60064,DK,1,0,50538896.0,1,0
Estonia,2007,45230.0,,1.05874,1.00763607025146,1079.02,66.19,16745.4308011148,101.679817199707,105.091178894043,68.8220596313477,13.6502599716187,4.6196699142456,2747.58209,EE,1,0,0.0,1,0
Estonia,2008,45230.0,,1.25188,1.15763688087463,1143.75,70.58,18205.9064113446,100.795516967773,105.395011901855,67.8356094360352,13.8649301528931,5.48375988006592,2972.93057,EE,1,0,60108.0,1,0
Estonia,2009,45230.0,,1.39679,1.00224792957306,1166.8,72.5,14712.4494217916,100.181121826172,107.425552368164,67.8494186401367,12.9280996322632,5.9597601890564,3229.67528,EE,1,0,61810.0,1,0
Estonia,2010,45230.0,,1.57899,1.07666647434235,1416.28,74.1,14663.7041018705,99.5972671508789,110.888679504395,68.7101593017578,13.5586395263672,5.51753997802734,3057.78287,EE,1,0,63172.0,1,0
Estonia,2011,45230.0,,2.30522,1.06727397441864,1397.32,76.5,17555.5455239426,99.042839050293,112.287406921387,71.0235290527344,13.2763795852661,4.99514007568359,3392.80584,EE,1,0,215780.0,1,1
Estonia,2012,45230.0,,2.12481,0.945922076702118,1497.43,78.3899,17568.2137969714,98.3196105957031,112.536003112793,72.9364700317383,11.8632898330688,4.67340993881226,3457.75569,EE,1,0,433529.0,1,1
Estonia,2013,45340.0,19.4,1.72412,0.966788172721863,1450.11,80.0043,19310.3874900757,97.6795196533203,110.521713256836,75.4523162841797,12.4780702590942,4.78006982803345,3338.3961,EE,1,0,291128.0,1,1
Estonia,2014,45340.0,19.4,1.43023,1.01121234893799,1687.96,84.2415,20581.7898991695,97.5922622680664,107.685821533203,76.2024536132812,11.5191698074341,4.32586002349854,3285.59355,EE,1,0,317393.0,1,1
Estonia,2015,45340.0,19.4,1.46777,1.03593826293945,1544.89,88.4097,17722.1557669523,97.1191482543945,108.18879699707,74.5832824707031,12.8675603866577,5.05127000808716,3188.49188,EE,1,0,1969312.0,1,1
Estonia,2016,45340.0,19.5,1.24306,1.05459797382355,1575.25,87.2402,18666.3736521706,97.2923431396484,111.596199035645,73.0334320068359,12.9944200515747,5.05511999130249,3296.37262,EE,1,0,2184240.0,1,1
Estonia,2017,45340.0,19.5,1.27685,1.07229030132294,1589.67,88.1025,20851.5223496861,97.2500534057617,113.249786376953,72.1369781494141,12.51416015625,4.86288022994995,3552.46537,EE,1,0,2700719.0,1,1
Estonia,2018,45340.0,19.5,1.40999,1.15055811405182,1503.59,89.357,23618.1361254581,97.4559478759766,112.759696960449,72.0659637451172,13.2388801574707,5.13962984085083,3766.08146,EE,1,0,3127247.0,1,1
Estonia,2019,45340.0,19.7,1.62058,1.13976681232452,1694.02,90.2289,24021.2501413306,98.1577224731445,112.287200927734,72.7060317993164,13.2011098861694,5.16415023803711,3770.42028,EE,1,0,3786820.0,1,1
Estonia,2020,45340.0,20.1,1.75315,1.29900670051575,1794.38,89.0583,23933.9939421065,98.3466720581055,112.527702331543,72.0443572998047,12.1634101867676,5.44180011749268,3836.37969,EE,1,0,4785329.0,1,1
Estonia,2021,45340.0,20.2,1.76766,1.34329342842102,1877.57,90.9797,27953.7670230126,98.8146667480469,113.01091003418,73.1502075195312,12.3894596099853,5.21514987945557,4036.13127,EE,1,0,5930474.0,1,1
Estonia,2022,45340.0,20.2,1.78205,1.34263217449188,1842.31,91.5202,28451.1477825175,99.2638168334961,112.551849365234,71.4251937866211,13.0291900634766,5.20733976364136,4654.85436,EE,1,0,13984977.0,1,1
Finland,2007,338420.0,,3.33704,1.96812081336975,9450.35,80.78,48473.0240091455,99.6621475219727,109.042900085449,95.0834808349609,12.1499500274658,5.67164993286133,7390.55027,FI,1,0,169894.0,1,0
Finland,2008,338420.0,,3.53697,2.04124021530151,9647.85,83.67,53769.4726240385,99.7198715209961,108.298301696777,95.8668518066406,12.1785898208618,5.83046007156372,7712.31606,FI,1,0,484776.0,1,0
Finland,2009,338420.0,,3.73402,2.22546005249023,10026.71,82.49,47478.3495310999,99.664192199707,107.702293395996,92.0154724121094,11.942720413208,6.45998001098633,7669.28354,FI,1,0,1768220.0,1,0
Finland,2010,338420.0,,3.70532,2.22388696670532,10072.37,86.89,46506.2919016566,99.6880569458008,108.609390258789,93.1867599487305,12.0429401397705,6.504310131073,7740.92101,FI,1,0,2320780.0,1,0
Finland,2011,338420.0,,3.61806,2.23519229888916,10343.68,88.71,51060.3242589767,99.7851867675781,109.248931884766,93.2884292602539,11.9977703094482,6.45624017715454,7441.97757,FI,1,0,10167458.0,1,0
Finland,2012,338420.0,,3.39832,2.2103111743927,10587.78,89.88,47551.6740841369,99.7071228027344,109.962677001953,91.5533828735352,12.8807897567749,7.1715497970581,7492.46096,FI,1,0,14639247.0,1,0
Finland,2013,338420.0,13.9,3.27137,2.18062210083008,10837.45,91.5144,49691.0145200739,99.6918487548828,145.653442382812,91.2365264892578,12.5301504135132,7.15288019180298,7222.80668,FI,1,0,16029628.0,1,1
Finland,2014,338420.0,14.2,3.14751,2.02504563331604,11283.46,86.5304,50073.7760815871,99.6617202758789,147.413314819336,89.9938812255859,12.392560005188,7.13832998275757,7022.1865,FI,1,0,18514033.0,1,1
Finland,2015,338446.0,14.2,2.87196,1.84316194057465,11122.9,86.4221,42560.3456767103,99.5672302246094,150.819213867188,89.6573791503906,12.6923398971558,7.07199001312256,6855.97138,FI,1,0,20633052.0,1,1
Finland,2016,338450.0,14.3,2.72442,1.84161901473999,11298.48,87.7036,43451.2562442158,99.5080413818359,152.471435546875,89.3280029296875,12.5432901382446,6.90873003005981,6543.69993,FI,1,0,3164965.0,1,1
Finland,2017,338450.0,14.1,2.72787,1.9772777557373,10979.67,87.4689,46085.0174739036,99.4682083129883,153.583709716797,90.6983871459961,12.1305198669434,6.40826988220215,6731.45341,FI,1,0,25390614.0,1,1
Finland,2018,338450.0,14.2,2.75749,2.01387786865234,11150.48,88.89,49654.2497035329,99.7032012939453,153.651428222656,92.3850021362305,11.9418497085571,6.31771993637085,6872.68968,FI,1,0,26340713.0,1,1
Finland,2019,338460.0,13.1,2.79961,1.97280502319336,11414.95,89.6074,48358.1807773701,99.5557479858398,144.613204956055,94.5891189575195,12.273980140686,6.45300006866455,7245.85837,FI,1,0,28659010.0,1,1
Finland,2020,338460.0,13.0,2.91243,1.90100395679474,11315.41,92.1703,48828.6846862799,99.8175811767578,143.122909545898,96.4726333618164,11.8403196334839,6.6812801361084,7548.32504,FI,1,0,29825115.0,1,1
Finland,2021,338470.0,13.1,2.9885,1.91831088066101,11810.95,92.8081,53099.1351400148,99.353630065918,143.361343383789,100.868072509766,11.9499101638794,6.58820009231567,7870.42868,FI,1,0,30324622.0,1,1
Finland,2022,338470.0,13.1,2.96469,1.75458240509033,12012.73,92.9888,50440.560224974,98.6190185546875,144.852462768555,104.944221496582,12.1192598342896,6.37603998184204,8073.14567,FI,1,0,39772163.0,1,1
France,2007,549087.0,,2.02451,1.46457493305206,63765.35,66.09,41486.1907828787,103.85977935791,106.69352722168,52.9475402832031,13.64495607574067,5.339532359047816,3563.56539,FR,1,0,4070639.0,1,0
France,2008,549087.0,,2.06117,1.57403433322906,66839.35,70.68,45464.8181385158,103.622146606445,106.432838439941,52.4755210876465,13.627327799008349,5.321120026543239,3636.48425,FR,1,0,10645426.0,1,0
France,2009,549087.0,,2.21207,1.47705447673798,68546.59,71.58,41728.0884164132,103.041137695312,106.239227294922,52.7731018066406,13.479759796062208,5.384726138692381,3722.99987,FR,1,0,11027770.0,1,0
France,2010,549087.0,,2.17857,1.46266102790833,68992.83,77.28,40694.8211697025,102.761512756348,106.424942016602,54.881721496582,13.411896813475064,5.36034116542417,3849.5934,FR,1,0,12107260.0,1,0
France,2011,549087.0,,2.19161,1.39230680465698,70701.69,77.82,43929.7840873812,102.691101074219,106.610641479492,55.6257286071777,13.360380369988885,5.380212168222562,3920.65709,FR,1,0,15410399.0,1,0
France,2012,549087.0,,2.22707,1.37338125705719,72430.66,81.44,40863.5814412333,102.523162841797,105.813583374023,57.9090118408203,13.236629920722837,5.379932622871555,4052.17043,FR,1,0,16560491.0,1,0
France,2013,549087.0,23.5,2.23703,1.48205244541168,73455.58,81.9198,42669.1795111893,102.276443481445,104.376602172852,59.8487586975098,13.057898534200877,5.370061662700113,4133.56261,FR,1,0,16884487.0,1,0
France,2014,549087.0,23.4,2.27592,1.41287088394165,73314.26,83.7511,43148.0459288416,101.280349731445,103.425827026367,61.5104789733887,12.79162948480377,5.364840295496218,4210.03605,FR,1,0,17510335.0,1,1
France,2015,549087.0,23.2,2.22702,1.41732227802277,72732.87,78.006,36702.4323733379,101.989639282227,103.396041870117,62.7859306335449,12.7300589960707,5.402453092365176,4310.70957,FR,1,0,39836957.0,1,1
France,2016,549087.0,25.9,2.22238,1.38062357902527,71971.68,79.2698,37024.2157133669,102.260429382324,103.308097839355,64.7276763916016,12.709352207653918,5.4088441921404105,4392.04699,FR,1,0,39915530.0,1,1
France,2017,549087.0,27.8,2.19888,1.30890679359436,70699.91,80.5025,38687.1626407164,102.417221069336,103.756080627441,65.8022308349609,9.47682952880859,5.46482992172241,4546.76212,FR,1,0,42589802.0,1,1
France,2018,549087.0,33.2,2.19666,1.41971850395203,69234.08,82.0432,41418.1766484844,102.464408874512,103.773330688477,67.5435180664062,9.62475967407227,5.42540979385376,4670.53241,FR,1,0,65026150.0,1,1
France,2019,549087.0,35.0,2.19179,1.33822000026703,68294.1,83.3397,40408.2848574751,102.447647094727,104.07689666748,67.7331314086914,9.69626998901367,5.36638021469116,4773.97249,FR,1,0,86498515.0,1,1
France,2020,606410.0,36.2,2.27464,1.2042510509491,67560.3,84.7064,39169.8606000707,102.651626586914,104.566566467285,68.8709411621094,9.17183971405029,5.65872001647949,4883.2219,FR,1,0,100197118.0,1,1
France,2021,606410.0,36.4,2.21808,1.22854030132294,69471.16,86.0955,43725.0999521245,102.580406188965,104.522842407227,69.9397888183594,9.11054992675781,5.41742992401123,5058.05374,FR,1,0,101426701.0,1,1
France,2022,606410.0,36.6,2.23312,1.16521215438843,65888.42,85.3333,41082.8119320747,102.709487915039,104.316436767578,71.5107269287109,9.11748027801514,5.32435989379883,5181.84576,FR,1,0,151670253.0,1,1
Germany,2007,357100.0,,2.46048,1.63131237030029,90199.02,75.16,42350.9217211489,104.793502807617,102.009773254395,66.5514192884456,13.735019237375749,5.565658970856237,3573.67338,DE,1,0,6027332.0,1,0
Germany,2008,357110.0,,2.61513,1.51405537128448,93343.56,78.0,46386.3295924799,105.103981018066,103.240730285645,68.88786759811418,10.0711097717285,4.47337007522583,3726.67445,DE,1,0,7166082.0,1,0
Germany,2009,357120.0,,2.74266,1.57510924339294,96399.98,79.0,42487.2137101496,104.816513061523,103.314292907715,70.69251392854756,13.600127026724095,5.76012450533545,3916.78276,DE,1,0,7052059.0,1,0
Germany,2010,357130.0,,2.73024,1.51569378376007,98512.11,82.0,42409.9356994694,104.337593078613,104.891357421875,73.06221614624667,10.3819904327393,4.99525022506714,4056.42386,DE,1,0,7443117.0,1,0
Germany,2011,357140.0,,2.80555,1.50013899803162,101238.25,81.27,47646.582043143,104.415718078613,105.34651184082,66.00686836623456,10.7915496826172,4.88583993911743,4191.51741,DE,1,0,10249891.0,1,0
Germany,2012,357170.0,,2.88166,1.53097581863403,105639.02,82.35,44735.5882319701,104.140548706055,104.442237854004,67.0176439657933,10.7168598175049,4.83153009414673,4355.567,DE,1,0,10877714.0,1,0
Germany,2013,357340.0,38.9,2.83599,1.51041460037231,106118.13,84.17,47220.0102098851,103.638671875,103.935333251953,60.8984489440918,10.717679977417,4.83911991119385,4380.38742,DE,1,0,12073369.0,1,0
Germany,2014,357380.0,38.5,2.87784,1.6648246049881,108118.23,86.1937,48971.0824722599,102.62181854248,103.303871154785,65.1844787597656,10.8451299667358,4.82582998275757,4336.01915,DE,1,0,18749860.0,1,0
Germany,2015,357410.0,38.5,2.93379,1.65639758110046,108479.28,87.5898,41911.0109851054,102.702461242676,102.192413330078,68.23291015625,10.6987800598144,4.76157999038696,4755.29531,DE,1,0,19407747.0,1,0
Germany,2016,357580.0,38.8,2.94039,1.66018795967102,110725.54,84.1652,42961.0356905775,101.406066894531,100.852310180664,67.9464111328125,10.613730430603,4.74631023406982,4839.84645,DE,1,0,31204490.0,1,1
Germany,2017,357580.0,38.8,3.0471,1.61311173439026,111426.61,84.3942,45526.5999576533,101.738708496094,101.095642089844,68.4692306518555,10.7217903137207,4.77830982208252,5058.39528,DE,1,0,32831191.0,1,1
